,Unnamed: 0,dataid,local_15min,solar_total,grid
1048435,1223903,6139,2018-01-01 20:00:00-06,-0.007,1.991
1048436,1223904,6139,2018-01-01 20:15:00-06,-0.007,1.489
1048437,1223905,6139,2018-01-01 20:30:00-06,-0.007,1.389
1048438,1223906,6139,2018-01-01 20:45:00-06,-0.007,1.642
1048439,1223907,6139,2018-01-01 21:00:00-06,-0.007,1.336
1048440,1223908,6139,2018-01-01 21:15:00-06,-0.007,1.465
1048441,1223909,6139,2018-01-01 21:30:00-06,-0.007,1.409
1048442,1223910,6139,2018-01-01 21:45:00-06,-0.006,1.669
1048443,1223911,6139,2018-01-01 22:00:00-06,-0.006,3.377
1048444,1223912,6139,2018-01-01 22:15:00-06,-0.006,1.2
1048445,1223913,6139,2018-01-01 22:30:00-06,-0.006,0.96
1048446,1223914,6139,2018-01-01 22:45:00-06,-0.006,1.244
1048447,1223915,6139,2018-01-01 23:00:00-06,-0.006,1.608
1048448,1223916,6139,2018-01-01 23:15:00-06,-0.006,1.808
1048449,1223917,6139,2018-01-01 23:30:00-06,-0.007,0.83
1048450,1223918,6139,2018-01-01 23:45:00-06,-0.007,0.884
1048451,1223919,6139,2018-01-01 06:15:00-06,-0.007,0.65
1048452,1223920,6139,2018-01-01 19:15:00-06,-0.007,1.711
1048453,1223921,6139,2018-01-01 19:30:00-06,-0.006,1.332
1048454,1223922,6139,2018-01-01 00:00:00-06,-0.006,2.244
1048455,1223923,6139,2018-01-01 00:15:00-06,-0.006,2.062
1048456,1223924,6139,2018-01-01 00:30:00-06,-0.007,1.439
1048457,1223925,6139,2018-01-01 00:45:00-06,-0.007,1.419
1048458,1223926,6139,2018-01-01 01:00:00-06,-0.006,1.609
1048459,1223927,6139,2018-01-01 01:15:00-06,-0.006,1.628
1048460,1223928,6139,2018-01-01 01:30:00-06,-0.007,1.066
1048461,1223929,6139,2018-01-01 01:45:00-06,-0.007,0.823
1048462,1223930,6139,2018-01-01 02:00:00-06,-0.007,0.752
1048463,1223931,6139,2018-01-01 02:15:00-06,-0.007,0.915
1048464,1223932,6139,2018-01-01 02:30:00-06,-0.007,0.683
1048465,1223933,6139,2018-01-01 02:45:00-06,-0.007,0.906
1048466,1223934,6139,2018-01-01 03:00:00-06,-0.007,0.818
1048467,1223935,6139,2018-01-01 03:15:00-06,-0.006,0.745
1048468,1223936,6139,2018-01-01 03:30:00-06,-0.007,0.948
1048469,1223937,6139,2018-01-01 03:45:00-06,-0.006,0.823
1048470,1223938,6139,2018-01-01 04:00:00-06,-0.007,0.913
1048471,1223939,6139,2018-01-01 04:15:00-06,-0.007,0.908
1048472,1223940,6139,2018-01-01 04:30:00-06,-0.006,0.842
1048473,1223941,6139,2018-01-01 04:45:00-06,-0.007,0.97
1048474,1223942,6139,2018-01-01 05:00:00-06,-0.006,0.849
1048475,1223943,6139,2018-01-01 05:15:00-06,-0.007,0.845
1048476,1223944,6139,2018-01-01 05:30:00-06,-0.007,0.797
1048477,1223945,6139,2018-01-01 05:45:00-06,-0.007,0.643
1048478,1223946,6139,2018-01-01 06:00:00-06,-0.007,0.854
1048479,1223947,6139,2018-01-01 19:45:00-06,-0.007,3.292
1048480,1223948,6139,2018-01-01 06:30:00-06,-0.007,0.831
1048481,1223949,6139,2018-01-01 06:45:00-06,-0.007,0.766
1048482,1223950,6139,2018-01-01 07:00:00-06,-0.006,0.798
1048483,1223951,6139,2018-01-01 07:15:00-06,-0.008,0.906
1048484,1223952,6139,2018-01-01 07:30:00-06,-0.009,0.748
1048485,1223953,6139,2018-01-01 07:45:00-06,-0.009,0.832
1048486,1223954,6139,2018-01-01 08:00:00-06,-0.009,0.618
1048487,1223955,6139,2018-01-01 08:15:00-06,0.058,0.529
1048488,1223956,6139,2018-01-01 08:30:00-06,0.177,0.44
1048489,1223957,6139,2018-01-01 08:45:00-06,0.323,0.467
1048490,1223958,6139,2018-01-01 09:00:00-06,0.286,0.336
1048491,1223959,6139,2018-01-01 09:15:00-06,0.353,0.431
1048492,1223960,6139,2018-01-01 09:30:00-06,0.605,0.395
1048493,1223961,6139,2018-01-01 09:45:00-06,0.594,0.362
1048494,1223962,6139,2018-01-01 10:00:00-06,0.54,0.176
1048495,1223963,6139,2018-01-01 10:15:00-06,0.537,0.28
1048496,1223964,6139,2018-01-01 10:30:00-06,0.681,0.231
1048497,1223965,6139,2018-01-01 10:45:00-06,0.636,0.231
1048498,1223966,6139,2018-01-01 11:00:00-06,0.683,0.285
1048499,1223967,6139,2018-01-01 11:15:00-06,1.07,-0.101
1048500,1223968,6139,2018-01-01 11:30:00-06,1.39,0.815
1048501,1223969,6139,2018-01-01 11:45:00-06,1.262,0.228
1048502,1223970,6139,2018-01-01 12:00:00-06,0.742,0.007
1048503,1223971,6139,2018-01-01 12:15:00-06,0.752,0.13
1048504,1223972,6139,2018-01-01 12:30:00-06,0.708,-0.026
1048505,1223973,6139,2018-01-01 12:45:00-06,0.784,0.122
1048506,1223974,6139,2018-01-01 13:00:00-06,0.768,-0.088
1048507,1223975,6139,2018-01-01 13:15:00-06,0.552,0.288
1048508,1223976,6139,2018-01-01 13:30:00-06,0.614,0.091
1048509,1223977,6139,2018-01-01 13:45:00-06,0.54,0.233
1048510,1223978,6139,2018-01-01 14:00:00-06,0.564,0.29
1048511,1223979,6139,2018-01-01 14:15:00-06,0.585,0.097
1048512,1223980,6139,2018-01-01 14:30:00-06,0.494,0.45
1048513,1223981,6139,2018-01-01 14:45:00-06,0.524,0.329
1048514,1223982,6139,2018-01-01 15:00:00-06,0.413,0.674
1048515,1223983,6139,2018-01-01 15:15:00-06,0.287,0.892
1048516,1223984,6139,2018-01-01 15:30:00-06,0.315,1.846
1048517,1223985,6139,2018-01-01 15:45:00-06,0.246,0.778
1048518,1223986,6139,2018-01-01 16:00:00-06,0.207,0.991
1048519,1223987,6139,2018-01-01 16:15:00-06,0.224,0.918
1048520,1223988,6139,2018-01-01 16:30:00-06,0.264,0.977
1048521,1223989,6139,2018-01-01 16:45:00-06,0.032,1.073
1048522,1223990,6139,2018-01-01 17:00:00-06,-0.007,1.375
1048523,1223991,6139,2018-01-01 17:15:00-06,-0.009,1.899
1048524,1223992,6139,2018-01-01 17:30:00-06,-0.009,5.327
