,sequence,dataid,local_15min,solar_total,grid,sequence_reset,local_15min_localize
17704,17704,142,2019-05-01 10:15:00-05,1.216,-0.385,42,2019-05-01 10:15:00
17705,17705,142,2019-05-01 10:30:00-05,1.309,-0.465,43,2019-05-01 10:30:00
17706,17706,142,2019-05-01 10:45:00-05,1.803,-0.997,44,2019-05-01 10:45:00
17707,17707,142,2019-05-01 11:00:00-05,2.408,-1.607,45,2019-05-01 11:00:00
17708,17708,142,2019-05-01 11:15:00-05,2.731,-1.853,46,2019-05-01 11:15:00
17709,17709,142,2019-05-01 11:30:00-05,3.184,-2.285,47,2019-05-01 11:30:00
17710,17710,142,2019-05-01 11:45:00-05,2.834,-1.914,48,2019-05-01 11:45:00
17711,17711,142,2019-05-01 12:00:00-05,4.06,-3.274,49,2019-05-01 12:00:00
17712,17712,142,2019-05-01 12:15:00-05,4.448,-3.577,50,2019-05-01 12:15:00
17713,17713,142,2019-05-01 12:30:00-05,4.564,-3.747,51,2019-05-01 12:30:00
17714,17714,142,2019-05-01 12:45:00-05,4.631,-3.801,52,2019-05-01 12:45:00
17715,17715,142,2019-05-01 13:00:00-05,4.597,-3.774,53,2019-05-01 13:00:00
17716,17716,142,2019-05-01 13:15:00-05,4.49,-3.647,54,2019-05-01 13:15:00
17717,17717,142,2019-05-01 13:30:00-05,4.491,-3.648,55,2019-05-01 13:30:00
17718,17718,142,2019-05-01 13:45:00-05,3.883,-3.116,56,2019-05-01 13:45:00
17719,17719,142,2019-05-01 14:00:00-05,3.027,-2.263,57,2019-05-01 14:00:00
17720,17720,142,2019-05-01 14:15:00-05,1.602,-0.74,58,2019-05-01 14:15:00
17721,17721,142,2019-05-01 14:30:00-05,1.674,-0.648,59,2019-05-01 14:30:00
17722,17722,142,2019-05-01 14:45:00-05,1.724,-0.856,60,2019-05-01 14:45:00
17723,17723,142,2019-05-01 15:00:00-05,1.681,-0.907,61,2019-05-01 15:00:00
17724,17724,142,2019-05-01 15:15:00-05,1.626,-0.856,62,2019-05-01 15:15:00
17725,17725,142,2019-05-01 15:30:00-05,1.222,-0.352,63,2019-05-01 15:30:00
17726,17726,142,2019-05-01 15:45:00-05,0.966,-0.163,64,2019-05-01 15:45:00
17727,17727,142,2019-05-01 16:00:00-05,0.661,0.128,65,2019-05-01 16:00:00
17728,17728,142,2019-05-01 16:15:00-05,0.55,0.281,66,2019-05-01 16:15:00
17729,17729,142,2019-05-01 16:30:00-05,0.59,0.309,67,2019-05-01 16:30:00
17730,17730,142,2019-05-01 16:45:00-05,0.449,0.375,68,2019-05-01 16:45:00
17731,17731,142,2019-05-01 17:00:00-05,0.356,0.458,69,2019-05-01 17:00:00
17732,17732,142,2019-05-01 17:15:00-05,0.232,0.629,70,2019-05-01 17:15:00
17733,17733,142,2019-05-01 17:30:00-05,0.163,0.742,71,2019-05-01 17:30:00
17734,17734,142,2019-05-01 17:45:00-05,0.157,0.88,72,2019-05-01 17:45:00
17735,17735,142,2019-05-01 18:00:00-05,0.099,0.794,73,2019-05-01 18:00:00
17736,17736,142,2019-05-01 18:15:00-05,0.071,0.809,74,2019-05-01 18:15:00
17737,17737,142,2019-05-01 18:30:00-05,0.017,1.081,75,2019-05-01 18:30:00
17738,17738,142,2019-05-01 18:45:00-05,0.01,1.058,76,2019-05-01 18:45:00
17739,17739,142,2019-05-01 19:00:00-05,-0.001,0.917,77,2019-05-01 19:00:00
17740,17740,142,2019-05-01 19:15:00-05,-0.002,1.075,78,2019-05-01 19:15:00
17741,17741,142,2019-05-01 19:30:00-05,-0.002,1.162,79,2019-05-01 19:30:00
17742,17742,142,2019-05-01 19:45:00-05,-0.002,1.263,80,2019-05-01 19:45:00
17743,17743,142,2019-05-01 20:00:00-05,-0.002,1.03,81,2019-05-01 20:00:00
17744,17744,142,2019-05-01 20:15:00-05,-0.002,1.148,82,2019-05-01 20:15:00
17745,17745,142,2019-05-01 20:30:00-05,-0.002,1.106,83,2019-05-01 20:30:00
17746,17746,142,2019-05-01 20:45:00-05,-0.002,1.194,84,2019-05-01 20:45:00
17747,17747,142,2019-05-01 21:00:00-05,-0.002,1.118,85,2019-05-01 21:00:00
17748,17748,142,2019-05-01 21:15:00-05,-0.002,0.96,86,2019-05-01 21:15:00
17749,17749,142,2019-05-01 21:30:00-05,-0.002,0.88,87,2019-05-01 21:30:00
17750,17750,142,2019-05-01 21:45:00-05,-0.002,0.926,88,2019-05-01 21:45:00
17751,17751,142,2019-05-01 22:00:00-05,-0.002,0.928,89,2019-05-01 22:00:00
17752,17752,142,2019-05-01 22:15:00-05,-0.002,0.895,90,2019-05-01 22:15:00
17753,17753,142,2019-05-01 22:30:00-05,-0.002,0.852,91,2019-05-01 22:30:00
17754,17754,142,2019-05-01 22:45:00-05,-0.002,0.918,92,2019-05-01 22:45:00
17755,17755,142,2019-05-01 23:00:00-05,-0.002,0.864,93,2019-05-01 23:00:00
17756,17756,142,2019-05-01 23:15:00-05,-0.002,0.806,94,2019-05-01 23:15:00
17757,17757,142,2019-05-01 23:30:00-05,-0.002,0.852,95,2019-05-01 23:30:00
17758,17758,142,2019-05-01 23:45:00-05,-0.002,0.973,96,2019-05-01 23:45:00
17759,17759,142,2019-05-02 00:00:00-05,-0.002,0.9,97,2019-05-02 00:00:00
17760,17760,142,2019-05-02 00:15:00-05,-0.002,0.809,98,2019-05-02 00:15:00
17761,17761,142,2019-05-02 00:30:00-05,-0.002,0.88,99,2019-05-02 00:30:00
17762,17762,142,2019-05-02 00:45:00-05,-0.002,0.91,100,2019-05-02 00:45:00
17763,17763,142,2019-05-02 01:00:00-05,-0.002,0.981,101,2019-05-02 01:00:00
17764,17764,142,2019-05-02 01:15:00-05,-0.002,0.896,102,2019-05-02 01:15:00
17765,17765,142,2019-05-02 01:30:00-05,-0.002,0.805,103,2019-05-02 01:30:00
17766,17766,142,2019-05-02 01:45:00-05,-0.002,0.8,104,2019-05-02 01:45:00
17767,17767,142,2019-05-02 02:00:00-05,-0.002,0.868,105,2019-05-02 02:00:00
17768,17768,142,2019-05-02 02:15:00-05,-0.002,0.907,106,2019-05-02 02:15:00
17769,17769,142,2019-05-02 02:30:00-05,-0.002,0.868,107,2019-05-02 02:30:00
17770,17770,142,2019-05-02 02:45:00-05,-0.002,0.849,108,2019-05-02 02:45:00
17771,17771,142,2019-05-02 03:00:00-05,-0.002,0.807,109,2019-05-02 03:00:00
17772,17772,142,2019-05-02 03:15:00-05,-0.002,0.948,110,2019-05-02 03:15:00
17773,17773,142,2019-05-02 03:30:00-05,-0.002,0.931,111,2019-05-02 03:30:00
17774,17774,142,2019-05-02 03:45:00-05,-0.002,0.873,112,2019-05-02 03:45:00
17775,17775,142,2019-05-02 04:00:00-05,-0.002,0.859,113,2019-05-02 04:00:00
17776,17776,142,2019-05-02 04:15:00-05,-0.002,0.861,114,2019-05-02 04:15:00
17777,17777,142,2019-05-02 04:30:00-05,-0.002,0.905,115,2019-05-02 04:30:00
17778,17778,142,2019-05-02 04:45:00-05,-0.002,0.813,116,2019-05-02 04:45:00
17779,17779,142,2019-05-02 05:00:00-05,-0.001,0.801,117,2019-05-02 05:00:00
17780,17780,142,2019-05-02 05:15:00-05,-0.003,1.36,118,2019-05-02 05:15:00
17781,17781,142,2019-05-02 05:30:00-05,0.048,0.955,119,2019-05-02 05:30:00
17782,17782,142,2019-05-02 05:45:00-05,0.083,1.224,120,2019-05-02 05:45:00
17783,17783,142,2019-05-02 06:00:00-05,0.07,0.974,121,2019-05-02 06:00:00
17784,17784,142,2019-05-02 06:15:00-05,0.047,1.501,122,2019-05-02 06:15:00
17785,17785,142,2019-05-02 06:30:00-05,0.071,0.878,123,2019-05-02 06:30:00
17786,17786,142,2019-05-02 06:45:00-05,0.068,0.816,124,2019-05-02 06:45:00
17787,17787,142,2019-05-02 07:00:00-05,0.108,0.909,125,2019-05-02 07:00:00
17788,17788,142,2019-05-02 07:15:00-05,0.159,0.242,126,2019-05-02 07:15:00
17789,17789,142,2019-05-02 07:30:00-05,0.179,0.038,127,2019-05-02 07:30:00
17790,17790,142,2019-05-02 07:45:00-05,0.236,0.08,128,2019-05-02 07:45:00
17791,17791,142,2019-05-02 08:00:00-05,0.27,0.078,129,2019-05-02 08:00:00
17792,17792,142,2019-05-02 08:15:00-05,0.342,1.516,130,2019-05-02 08:15:00
17793,17793,142,2019-05-02 08:30:00-05,0.315,1.39,131,2019-05-02 08:30:00
17794,17794,142,2019-05-02 08:45:00-05,0.289,0.523,132,2019-05-02 08:45:00
17795,17795,142,2019-05-02 09:00:00-05,0.605,-0.305,133,2019-05-02 09:00:00
17796,17796,142,2019-05-02 09:15:00-05,0.293,0.154,134,2019-05-02 09:15:00
17797,17797,142,2019-05-02 09:30:00-05,0.531,-0.016,135,2019-05-02 09:30:00
17798,17798,142,2019-05-02 09:45:00-05,0.741,0.423,136,2019-05-02 09:45:00
17799,17799,142,2019-05-02 10:00:00-05,0.95,-0.64,137,2019-05-02 10:00:00
17800,17800,142,2019-05-02 10:15:00-05,1.625,-0.609,138,2019-05-02 10:15:00
17801,17801,142,2019-05-02 10:30:00-05,0.874,-0.196,139,2019-05-02 10:30:00
17802,17802,142,2019-05-02 10:45:00-05,0.741,-0.431,140,2019-05-02 10:45:00
17803,17803,142,2019-05-02 11:00:00-05,1.093,-0.944,141,2019-05-02 11:00:00
17804,17804,142,2019-05-02 11:15:00-05,0.75,-0.625,142,2019-05-02 11:15:00
17805,17805,142,2019-05-02 11:30:00-05,0.97,-0.846,143,2019-05-02 11:30:00
17806,17806,142,2019-05-02 11:45:00-05,0.745,-0.561,144,2019-05-02 11:45:00
17807,17807,142,2019-05-02 12:00:00-05,1.192,-0.951,145,2019-05-02 12:00:00
17808,17808,142,2019-05-02 12:15:00-05,3.147,-2.638,146,2019-05-02 12:15:00
17809,17809,142,2019-05-02 12:30:00-05,3.466,-3.06,147,2019-05-02 12:30:00
17810,17810,142,2019-05-02 12:45:00-05,3.814,-3.489,148,2019-05-02 12:45:00
17811,17811,142,2019-05-02 13:00:00-05,4.012,-3.737,149,2019-05-02 13:00:00
17812,17812,142,2019-05-02 13:15:00-05,3.432,-3.311,150,2019-05-02 13:15:00
17813,17813,142,2019-05-02 13:30:00-05,3.625,-3.496,151,2019-05-02 13:30:00
17814,17814,142,2019-05-02 13:45:00-05,3.948,-3.728,152,2019-05-02 13:45:00
17815,17815,142,2019-05-02 14:00:00-05,2.869,-2.594,153,2019-05-02 14:00:00
17816,17816,142,2019-05-02 14:15:00-05,2.614,-2.48,154,2019-05-02 14:15:00
17817,17817,142,2019-05-02 14:30:00-05,2.459,-2.337,155,2019-05-02 14:30:00
17818,17818,142,2019-05-02 14:45:00-05,2.599,-2.478,156,2019-05-02 14:45:00
17819,17819,142,2019-05-02 15:00:00-05,2.281,-2.066,157,2019-05-02 15:00:00
17820,17820,142,2019-05-02 15:15:00-05,1.811,-1.541,158,2019-05-02 15:15:00
17821,17821,142,2019-05-02 15:30:00-05,2.528,-2.355,159,2019-05-02 15:30:00
17822,17822,142,2019-05-02 15:45:00-05,2.451,-2.331,160,2019-05-02 15:45:00
17823,17823,142,2019-05-02 16:00:00-05,1.468,-1.204,161,2019-05-02 16:00:00
17824,17824,142,2019-05-02 16:15:00-05,1.123,-0.767,162,2019-05-02 16:15:00
17825,17825,142,2019-05-02 16:30:00-05,0.991,-0.676,163,2019-05-02 16:30:00
17826,17826,142,2019-05-02 16:45:00-05,0.651,-0.25,164,2019-05-02 16:45:00
17827,17827,142,2019-05-02 17:00:00-05,0.703,-0.366,165,2019-05-02 17:00:00
17828,17828,142,2019-05-02 17:15:00-05,0.484,-0.061,166,2019-05-02 17:15:00
17829,17829,142,2019-05-02 17:30:00-05,0.375,0.03,167,2019-05-02 17:30:00
17830,17830,142,2019-05-02 17:45:00-05,0.352,0.056,168,2019-05-02 17:45:00
17831,17831,142,2019-05-02 18:00:00-05,0.256,0.204,169,2019-05-02 18:00:00
17832,17832,142,2019-05-02 18:15:00-05,0.128,0.266,170,2019-05-02 18:15:00
17833,17833,142,2019-05-02 18:30:00-05,0.089,0.295,171,2019-05-02 18:30:00
17834,17834,142,2019-05-02 18:45:00-05,0.037,0.932,172,2019-05-02 18:45:00
17835,17835,142,2019-05-02 19:00:00-05,0.004,3.41,173,2019-05-02 19:00:00
17836,17836,142,2019-05-02 19:15:00-05,0.0,2.693,174,2019-05-02 19:15:00
17837,17837,142,2019-05-02 19:30:00-05,-0.001,1.873,175,2019-05-02 19:30:00
17838,17838,142,2019-05-02 19:45:00-05,0.0,1.696,176,2019-05-02 19:45:00
17839,17839,142,2019-05-02 20:00:00-05,-0.001,0.486,177,2019-05-02 20:00:00
17840,17840,142,2019-05-02 20:15:00-05,-0.001,0.319,178,2019-05-02 20:15:00
17841,17841,142,2019-05-02 20:30:00-05,-0.001,0.331,179,2019-05-02 20:30:00
17842,17842,142,2019-05-02 20:45:00-05,-0.001,0.239,180,2019-05-02 20:45:00
17843,17843,142,2019-05-02 21:00:00-05,-0.001,0.271,181,2019-05-02 21:00:00
17844,17844,142,2019-05-02 21:15:00-05,-0.001,0.414,182,2019-05-02 21:15:00
17845,17845,142,2019-05-02 21:30:00-05,-0.001,0.292,183,2019-05-02 21:30:00
17846,17846,142,2019-05-02 21:45:00-05,-0.001,0.212,184,2019-05-02 21:45:00
17847,17847,142,2019-05-02 22:00:00-05,-0.001,0.225,185,2019-05-02 22:00:00
17848,17848,142,2019-05-02 22:15:00-05,-0.001,0.315,186,2019-05-02 22:15:00
17849,17849,142,2019-05-02 22:30:00-05,-0.001,0.199,187,2019-05-02 22:30:00
17850,17850,142,2019-05-02 22:45:00-05,-0.001,0.224,188,2019-05-02 22:45:00
17851,17851,142,2019-05-02 23:00:00-05,-0.001,0.209,189,2019-05-02 23:00:00
17852,17852,142,2019-05-02 23:15:00-05,-0.001,0.248,190,2019-05-02 23:15:00
17853,17853,142,2019-05-02 23:30:00-05,-0.001,0.224,191,2019-05-02 23:30:00
17854,17854,142,2019-05-02 23:45:00-05,-0.001,0.194,192,2019-05-02 23:45:00
17855,17855,142,2019-05-03 00:00:00-05,-0.001,0.249,193,2019-05-03 00:00:00
17856,17856,142,2019-05-03 00:15:00-05,-0.001,0.32,194,2019-05-03 00:15:00
17857,17857,142,2019-05-03 00:30:00-05,-0.001,0.314,195,2019-05-03 00:30:00
17858,17858,142,2019-05-03 00:45:00-05,-0.001,0.159,196,2019-05-03 00:45:00
17859,17859,142,2019-05-03 01:00:00-05,-0.001,0.159,197,2019-05-03 01:00:00
17860,17860,142,2019-05-03 01:15:00-05,-0.001,0.159,198,2019-05-03 01:15:00
17861,17861,142,2019-05-03 01:30:00-05,-0.001,0.254,199,2019-05-03 01:30:00
17862,17862,142,2019-05-03 01:45:00-05,-0.001,0.284,200,2019-05-03 01:45:00
17863,17863,142,2019-05-03 02:00:00-05,-0.001,0.216,201,2019-05-03 02:00:00
17864,17864,142,2019-05-03 02:15:00-05,-0.001,0.159,202,2019-05-03 02:15:00
17865,17865,142,2019-05-03 02:30:00-05,-0.001,0.173,203,2019-05-03 02:30:00
17866,17866,142,2019-05-03 02:45:00-05,-0.001,0.267,204,2019-05-03 02:45:00
17867,17867,142,2019-05-03 03:00:00-05,-0.001,0.189,205,2019-05-03 03:00:00
17868,17868,142,2019-05-03 03:15:00-05,-0.001,0.21,206,2019-05-03 03:15:00
17869,17869,142,2019-05-03 03:30:00-05,-0.001,0.229,207,2019-05-03 03:30:00
17870,17870,142,2019-05-03 03:45:00-05,-0.001,0.295,208,2019-05-03 03:45:00
17871,17871,142,2019-05-03 04:00:00-05,-0.001,0.336,209,2019-05-03 04:00:00
17872,17872,142,2019-05-03 04:15:00-05,-0.001,0.158,210,2019-05-03 04:15:00
17873,17873,142,2019-05-03 04:30:00-05,-0.001,0.159,211,2019-05-03 04:30:00
17874,17874,142,2019-05-03 04:45:00-05,-0.001,0.191,212,2019-05-03 04:45:00
17875,17875,142,2019-05-03 05:00:00-05,-0.001,0.335,213,2019-05-03 05:00:00
17876,17876,142,2019-05-03 05:15:00-05,-0.002,0.811,214,2019-05-03 05:15:00
17877,17877,142,2019-05-03 05:30:00-05,0.0,0.488,215,2019-05-03 05:30:00
17878,17878,142,2019-05-03 05:45:00-05,0.005,0.608,216,2019-05-03 05:45:00
17879,17879,142,2019-05-03 06:00:00-05,0.023,0.465,217,2019-05-03 06:00:00
17880,17880,142,2019-05-03 06:15:00-05,0.123,0.892,218,2019-05-03 06:15:00
17881,17881,142,2019-05-03 06:30:00-05,0.213,0.175,219,2019-05-03 06:30:00
17882,17882,142,2019-05-03 06:45:00-05,0.578,-0.226,220,2019-05-03 06:45:00
17883,17883,142,2019-05-03 07:00:00-05,0.816,-0.532,221,2019-05-03 07:00:00
17884,17884,142,2019-05-03 07:15:00-05,0.772,-0.458,222,2019-05-03 07:15:00
17885,17885,142,2019-05-03 07:30:00-05,0.683,-0.431,223,2019-05-03 07:30:00
17886,17886,142,2019-05-03 07:45:00-05,1.088,-0.802,224,2019-05-03 07:45:00
17887,17887,142,2019-05-03 08:00:00-05,0.971,-0.639,225,2019-05-03 08:00:00
17888,17888,142,2019-05-03 08:15:00-05,0.858,-0.724,226,2019-05-03 08:15:00
17889,17889,142,2019-05-03 08:30:00-05,1.969,-1.859,227,2019-05-03 08:30:00
17890,17890,142,2019-05-03 08:45:00-05,2.794,-2.669,228,2019-05-03 08:45:00
17891,17891,142,2019-05-03 09:00:00-05,3.089,-2.871,229,2019-05-03 09:00:00
17892,17892,142,2019-05-03 09:15:00-05,3.273,-3.101,230,2019-05-03 09:15:00
17893,17893,142,2019-05-03 09:30:00-05,3.153,-2.981,231,2019-05-03 09:30:00
17894,17894,142,2019-05-03 09:45:00-05,3.226,-3.101,232,2019-05-03 09:45:00
17895,17895,142,2019-05-03 10:00:00-05,3.561,-3.353,233,2019-05-03 10:00:00
17896,17896,142,2019-05-03 10:15:00-05,2.843,-2.686,234,2019-05-03 10:15:00
17897,17897,142,2019-05-03 10:30:00-05,2.799,-2.677,235,2019-05-03 10:30:00
17898,17898,142,2019-05-03 10:45:00-05,1.922,-1.693,236,2019-05-03 10:45:00
17899,17899,142,2019-05-03 11:00:00-05,1.906,-1.585,237,2019-05-03 11:00:00
17900,17900,142,2019-05-03 11:15:00-05,2.236,-2.037,238,2019-05-03 11:15:00
17901,17901,142,2019-05-03 11:30:00-05,3.437,-3.328,239,2019-05-03 11:30:00
17902,17902,142,2019-05-03 11:45:00-05,2.418,-2.306,240,2019-05-03 11:45:00
17903,17903,142,2019-05-03 12:00:00-05,1.813,-1.619,241,2019-05-03 12:00:00
17904,17904,142,2019-05-03 12:15:00-05,1.651,-1.4,242,2019-05-03 12:15:00
17905,17905,142,2019-05-03 12:30:00-05,1.297,-1.106,243,2019-05-03 12:30:00
17906,17906,142,2019-05-03 12:45:00-05,2.17,-2.042,244,2019-05-03 12:45:00
17907,17907,142,2019-05-03 13:00:00-05,3.046,-2.844,245,2019-05-03 13:00:00
17908,17908,142,2019-05-03 13:15:00-05,3.617,-3.423,246,2019-05-03 13:15:00
17909,17909,142,2019-05-03 13:30:00-05,2.191,-2.06,247,2019-05-03 13:30:00
17910,17910,142,2019-05-03 13:45:00-05,0.691,-0.491,248,2019-05-03 13:45:00
17911,17911,142,2019-05-03 14:00:00-05,0.805,-0.485,249,2019-05-03 14:00:00
17912,17912,142,2019-05-03 14:15:00-05,0.55,-0.265,250,2019-05-03 14:15:00
17913,17913,142,2019-05-03 14:30:00-05,0.248,-0.116,251,2019-05-03 14:30:00
17914,17914,142,2019-05-03 14:45:00-05,0.786,-0.656,252,2019-05-03 14:45:00
17915,17915,142,2019-05-03 15:00:00-05,0.587,-0.425,253,2019-05-03 15:00:00
17916,17916,142,2019-05-03 15:15:00-05,0.489,-0.189,254,2019-05-03 15:15:00
17917,17917,142,2019-05-03 15:30:00-05,0.677,-0.478,255,2019-05-03 15:30:00
17918,17918,142,2019-05-03 15:45:00-05,0.561,-0.43,256,2019-05-03 15:45:00
17919,17919,142,2019-05-03 16:00:00-05,0.681,-0.549,257,2019-05-03 16:00:00
17920,17920,142,2019-05-03 16:15:00-05,0.714,-0.481,258,2019-05-03 16:15:00
17921,17921,142,2019-05-03 16:30:00-05,0.312,-0.134,259,2019-05-03 16:30:00
17922,17922,142,2019-05-03 16:45:00-05,0.247,-0.062,260,2019-05-03 16:45:00
17923,17923,142,2019-05-03 17:00:00-05,0.148,0.272,261,2019-05-03 17:00:00
17924,17924,142,2019-05-03 17:15:00-05,0.129,1.983,262,2019-05-03 17:15:00
17925,17925,142,2019-05-03 17:30:00-05,0.071,0.886,263,2019-05-03 17:30:00
17926,17926,142,2019-05-03 17:45:00-05,0.102,2.068,264,2019-05-03 17:45:00
17927,17927,142,2019-05-03 18:00:00-05,0.112,1.355,265,2019-05-03 18:00:00
17928,17928,142,2019-05-03 18:15:00-05,0.025,0.23,266,2019-05-03 18:15:00
17929,17929,142,2019-05-03 18:30:00-05,0.0,0.345,267,2019-05-03 18:30:00
17930,17930,142,2019-05-03 18:45:00-05,0.0,0.315,268,2019-05-03 18:45:00
17931,17931,142,2019-05-03 19:00:00-05,-0.001,0.302,269,2019-05-03 19:00:00
17932,17932,142,2019-05-03 19:15:00-05,-0.001,0.288,270,2019-05-03 19:15:00
17933,17933,142,2019-05-03 19:30:00-05,-0.001,0.364,271,2019-05-03 19:30:00
17934,17934,142,2019-05-03 19:45:00-05,-0.001,0.466,272,2019-05-03 19:45:00
17935,17935,142,2019-05-03 20:00:00-05,-0.001,0.385,273,2019-05-03 20:00:00
17936,17936,142,2019-05-03 20:15:00-05,-0.001,0.257,274,2019-05-03 20:15:00
17937,17937,142,2019-05-03 20:30:00-05,-0.001,0.374,275,2019-05-03 20:30:00
17938,17938,142,2019-05-03 20:45:00-05,-0.001,0.624,276,2019-05-03 20:45:00
17939,17939,142,2019-05-03 21:00:00-05,-0.001,0.467,277,2019-05-03 21:00:00
17940,17940,142,2019-05-03 21:15:00-05,-0.001,0.325,278,2019-05-03 21:15:00
17941,17941,142,2019-05-03 21:30:00-05,-0.001,0.239,279,2019-05-03 21:30:00
17942,17942,142,2019-05-03 21:45:00-05,-0.001,0.315,280,2019-05-03 21:45:00
17943,17943,142,2019-05-03 22:00:00-05,-0.001,0.326,281,2019-05-03 22:00:00
17944,17944,142,2019-05-03 22:15:00-05,-0.001,0.226,282,2019-05-03 22:15:00
17945,17945,142,2019-05-03 22:30:00-05,-0.001,0.245,283,2019-05-03 22:30:00
17946,17946,142,2019-05-03 22:45:00-05,-0.001,0.259,284,2019-05-03 22:45:00
17947,17947,142,2019-05-03 23:00:00-05,-0.001,0.28,285,2019-05-03 23:00:00
17948,17948,142,2019-05-03 23:15:00-05,-0.001,0.239,286,2019-05-03 23:15:00
17949,17949,142,2019-05-03 23:30:00-05,-0.001,0.258,287,2019-05-03 23:30:00
17950,17950,142,2019-05-03 23:45:00-05,-0.001,0.214,288,2019-05-03 23:45:00
17951,17951,142,2019-05-04 00:00:00-05,-0.001,0.297,289,2019-05-04 00:00:00
17952,17952,142,2019-05-04 00:15:00-05,-0.001,0.306,290,2019-05-04 00:15:00
17953,17953,142,2019-05-04 00:30:00-05,-0.001,0.169,291,2019-05-04 00:30:00
17954,17954,142,2019-05-04 00:45:00-05,-0.001,0.17,292,2019-05-04 00:45:00
17955,17955,142,2019-05-04 01:00:00-05,-0.001,0.18,293,2019-05-04 01:00:00
17956,17956,142,2019-05-04 01:15:00-05,-0.001,0.278,294,2019-05-04 01:15:00
17957,17957,142,2019-05-04 01:30:00-05,-0.001,0.264,295,2019-05-04 01:30:00
17958,17958,142,2019-05-04 01:45:00-05,-0.001,0.224,296,2019-05-04 01:45:00
17959,17959,142,2019-05-04 02:00:00-05,-0.001,0.17,297,2019-05-04 02:00:00
